season,game_id,team_id,opponent_id,round,venue,result,GF,GA,xG,xGA,Poss,captain_id,Formation,Opp Formation
2223,1034,1128631,9617,29,Away,L,1,4,0.7,3.8,34,222,4-3-3,4-3-3
2223,1043,1128631,19490,07,Home,W,2,1,1.8,0.8,61,222,4-2-3-1,4-3-2-1
2223,1055,1128631,19467,30,Home,L,1,5,0.9,3.0,48,222,4-2-3-1,4-3-3
2223,1066,1128631,1130849,31,Home,L,1,6,1.4,2.7,27,230,4-2-3-1,4-3-3
2223,1069,1128631,18708,32,Away,L,1,2,0.8,1.7,50,221,4-2-3-1,4-2-3-1
2223,1077,1128631,19481,33,Home,D,1,1,1.5,2.1,41,221,4-2-3-1,4-2-3-1
2223,1089,1128631,19568,34,Away,L,1,4,1.6,1.9,58,221,3-4-3,4-2-3-1
2223,1098,1128631,50602,35,Away,L,1,2,0.2,2.6,20,222,4-2-3-1,3-2-4-1
2223,1108,1128631,18716,36,Home,D,2,2,2.0,2.3,36,222,4-3-3,4-3-3
2223,1127,1128631,18747,37,Away,L,1,3,0.9,2.1,41,222,4-3-3,4-2-3-1
2223,1134,1128631,18741,38,Home,L,1,4,1.5,2.2,52,221,5-4-1,4-4-2
2223,769,19481,19571,01,Home,D,2,2,0.6,0.8,56,245,3-5-1-1,4-3-3
2223,775,19481,9617,02,Away,L,2,4,0.5,2.7,50,245,3-5-1-1,4-3-3
2223,784,19481,18732,03,Home,L,1,2,0.3,0.9,62,245,4-1-4-1,4-2-3-1
2223,797,19481,9616,04,Away,L,1,2,2.5,1.8,55,245,4-1-4-1,4-4-2
2223,810,19481,18656,05,Home,L,0,1,0.7,1.5,53,245,4-1-4-1,4-2-3-1
2223,820,19481,19453,06,Away,L,2,5,1.4,2.6,47,245,4-4-2,3-5-2
2223,825,19481,18741,08,Away,L,2,6,1.8,2.2,56,245,4-1-4-1,3-4-3
2223,837,19481,19490,09,Home,W,4,0,1.3,1.1,51,245,4-1-4-1,4-2-3-1
2223,842,19481,19568,10,Away,L,1,2,1.0,1.1,55,245,4-1-4-1,4-4-2
2223,851,19481,19467,11,Home,D,0,0,1.0,0.4,54,258,4-1-4-1,4-3-3
2223,866,19481,1128631,12,Home,W,2,0,0.8,1.3,46,258,4-1-4-1,4-2-3-1
2223,871,19481,19500,13,Away,W,4,0,0.9,2.1,40,258,4-1-4-1,4-2-3-1
2223,881,19481,50602,14,Home,L,0,1,0.7,1.0,36,258,3-4-3,4-3-3
2223,889,19481,5794,15,Away,W,2,0,2.3,1.2,51,258,4-1-4-1,4-3-3
2223,899,19481,18747,16,Away,W,2,0,1.8,1.4,46,258,4-1-4-1,4-2-3-1
2223,909,19481,18716,17,Home,L,0,3,0.5,1.9,60,258,4-2-3-1,4-3-3
2223,918,19481,1130849,18,Away,L,1,2,1.0,2.2,43,257,4-2-3-1,4-3-3
2223,930,19481,18708,19,Home,L,0,1,1.7,1.7,61,258,4-2-3-1,4-2-3-1
2223,941,19481,19490,20,Away,L,0,2,1.0,2.4,61,250,4-2-3-1,4-3-1-2
2223,952,19481,19453,21,Home,D,2,2,0.9,1.7,37,258,4-4-2,4-2-3-1
2223,967,19481,18711,22,Away,W,4,2,2.6,1.7,38,258,4-2-3-1,4-4-2
2223,975,19481,18741,23,Home,W,4,1,1.7,1.3,49,243,4-2-3-1,3-4-3
2223,991,19481,18656,24,Away,L,0,3,1.6,4.4,43,243,4-2-3-1,4-2-3-1
2223,997,19481,9617,25,Home,L,0,1,0.0,0.7,35,257,4-3-3,4-3-3
2223,1002,19481,18732,26,Away,L,0,1,1.9,1.4,65,243,4-2-3-1,4-2-3-1
2223,1013,19481,9616,27,Home,L,1,3,2.4,1.6,48,243,3-4-3,3-4-3
2223,1029,19481,19571,28,Away,D,1,1,1.3,0.6,47,243,4-2-3-1,4-3-3
2223,1033,19481,19467,29,Away,L,1,2,0.2,2.3,48,243,4-2-3-1,4-3-3
2223,1044,19481,18711,07,Home,L,1,2,0.5,1.0,36,243,4-3-3,4-4-2
2223,1053,19481,19568,30,Home,L,0,1,0.6,1.9,51,243,4-2-3-1,4-2-3-1
2223,1058,19481,50602,31,Away,L,1,3,2.3,1.6,30,258,3-4-3,3-2-4-1
2223,1071,19481,19500,32,Home,W,2,1,2.4,0.9,42,258,4-2-3-1,4-4-2
2223,1077,19481,1128631,33,Away,D,1,1,2.1,1.5,59,258,4-2-3-1,4-2-3-1
2223,1093,19481,5794,34,Home,D,2,2,3.4,3.1,54,258,4-3-3,4-2-3-1
2223,1105,19481,18708,35,Away,L,3,5,2.8,1.6,43,258,4-2-3-1,4-2-3-1
2223,1117,19481,1130849,36,Home,L,0,3,0.4,2.2,34,245,4-2-3-1,4-3-3
2223,1128,19481,18716,37,Away,D,0,0,0.1,2.1,23,245,5-3-2,4-3-3
2223,1137,19481,18747,38,Home,W,2,1,1.4,1.4,48,245,4-2-3-1,4-2-3-1
2223,767,1130849,18708,01,Away,D,2,2,1.2,1.2,67,272,4-3-3,4-2-3-1
2223,780,1130849,19467,02,Home,D,1,1,2.0,1.0,72,270,4-3-3,5-4-1
2223,790,1130849,18656,03,Away,L,1,2,1.3,1.8,70,272,4-3-3,4-2-3-1
2223,796,1130849,19568,04,Home,W,9,0,3.3,0.3,69,272,4-3-3,4-2-3-1
2223,806,1130849,18716,05,Home,W,2,1,1.5,0.7,72,272,4-3-3,4-3-3
2223,814,1130849,5794,06,Away,D,0,0,2.1,1.7,61,286,4-3-3,4-3-3
2223,829,1130849,19453,09,Home,D,3,3,1.5,1.4,54,272,4-3-3,3-4-3
2223,845,1130849,9617,10,Away,L,2,3,1.1,2.7,57,272,4-2-3-1,4-3-3
2223,853,1130849,50602,11,Home,W,1,0,2.1,1.0,37,270,4-2-3-1,3-4-3
2223,862,1130849,18747,12,Home,W,1,0,1.7,1.7,54,272,4-4-2,4-4-2
2223,869,1130849,19490,13,Away,L,0,1,1.6,1.9,75,270,4-4-2,4-3-3
2223,880,1130849,1128631,14,Home,L,1,2,1.7,1.8,68,286,4-1-2-1-2◆,4-2-3-1
2223,894,1130849,18741,15,Away,W,2,1,1.2,1.2,53,286,4-1-2-1-2◆,5-3-2
2223,901,1130849,18732,16,Home,W,3,1,1.9,1.1,60,286,4-3-3,5-3-2
2223,910,1130849,18711,17,Away,W,3,1,2.7,1.4,52,272,4-3-3,4-4-2
2223,918,1130849,19481,18,Home,W,2,1,2.2,1.0,57,272,4-3-3,4-2-3-1
2223,927,1130849,19571,19,Away,L,1,3,0.9,1.6,72,286,4-3-3,3-5-2
2223,942,1130849,19453,20,Away,L,0,3,1.0,1.9,39,272,4-1-2-1-2◆,4-2-3-1
2223,951,1130849,9616,21,Home,D,0,0,1.4,1.6,48,270,4-3-3,3-4-3
2223,965,1130849,19500,22,Away,L,0,3,1.8,2.0,59,263,4-3-3,4-4-2
2223,980,1130849,5794,23,Home,W,2,0,2.3,0.4,59,272,4-3-3,4-5-1
2223,989,1130849,18716,24,Away,W,2,0,1.9,2.0,62,272,4-3-3,4-3-3
2223,993,1130849,19467,25,Away,D,0,0,0.9,0.7,63,272,4-3-3,4-2-3-1
2223,1001,1130849,19500,07,Home,W,2,0,2.6,0.8,57,286,4-3-3,4-2-3-1
2223,1010,1130849,18656,26,Home,W,7,0,2.8,0.8,59,272,4-3-3,4-2-3-1
2223,1012,1130849,19568,27,Away,L,0,1,1.7,0.9,69,286,4-3-3,4-4-1-1
2223,1031,1130849,50602,29,Away,L,1,4,0.3,2.9,32,272,4-3-3,3-2-4-1
2223,1042,1130849,9616,08,Away,D,0,0,0.3,2.2,51,272,4-3-3,3-5-2
2223,1056,1130849,9617,30,Home,D,2,2,3.9,1.4,59,272,4-3-3,4-3-3
2223,1066,1130849,1128631,31,Away,W,6,1,2.7,1.4,73,272,4-3-3,4-2-3-1
2223,1070,1130849,19490,32,Home,W,3,2,2.8,0.9,80,272,4-3-3,3-4-3
2223,1080,1130849,18747,33,Away,W,2,1,1.9,0.8,72,272,4-3-3,4-2-3-1
2223,1091,1130849,18741,34,Home,W,4,3,2.2,2.0,67,286,4-3-3,3-4-3
2223,1095,1130849,18708,28,Home,W,1,0,1.8,0.9,57,272,4-3-3,4-2-3-1
2223,1100,1130849,19571,35,Home,W,1,0,2.2,0.2,54,286,4-3-3,5-3-2
2223,1117,1130849,19481,36,Away,W,3,0,2.2,0.4,66,272,4-3-3,4-2-3-1
2223,1124,1130849,18711,37,Home,D,1,1,0.7,1.3,66,272,4-3-3,4-2-3-1
2223,1140,1130849,18732,38,Away,D,4,4,4.0,1.8,69,270,4-3-3,4-2-3-1
2223,770,50602,18747,01,Away,W,2,0,2.2,0.5,75,311,4-3-3,4-2-3-1
2223,776,50602,19568,02,Home,W,4,0,1.7,0.1,67,311,4-2-3-1,3-4-3
2223,787,50602,18716,03,Away,D,3,3,2.1,1.8,69,311,4-3-3,4-3-3
2223,795,50602,19467,04,Home,W,4,2,2.2,0.1,74,298,4-2-3-1,5-4-1
2223,808,50602,19490,05,Home,W,6,0,3.3,0.7,74,311,4-2-3-1,5-3-2
2223,811,50602,18711,06,Away,D,1,1,2.1,0.3,71,311,4-3-3,4-3-2-1
2223,823,50602,19500,08,Away,W,3,0,1.1,0.4,59,298,4-3-3,4-3-3
2223,836,50602,18656,09,Home,W,6,3,3.2,1.7,53,311,4-3-3,4-2-3-1
2223,839,50602,18732,10,Home,W,4,0,2.4,0.2,65,298,4-2-3-1,4-4-2
2223,853,50602,1130849,11,Away,L,0,1,1.0,2.1,63,311,3-4-3,4-2-3-1
2223,870,50602,19453,13,Home,W,3,1,1.6,0.5,48,298,4-3-3,3-4-1-2
2223,881,50602,19481,14,Away,W,1,0,1.0,0.7,64,311,4-3-3,3-4-3
2223,887,50602,18708,15,Home,W,2,1,2.1,1.0,70,311,4-3-3,4-2-3-1
2223,902,50602,19571,16,Home,L,1,2,1.6,1.3,74,311,4-3-3,3-5-2
2223,916,50602,1128631,17,Away,W,3,1,4.3,0.6,69,311,4-3-3,4-3-3
2223,923,50602,5794,18,Home,D,1,1,1.7,0.1,74,298,4-3-3,5-3-2
2223,936,50602,9616,19,Away,W,1,0,2.0,0.4,52,311,3-2-4-1,4-2-3-1
2223,943,50602,18656,20,Away,L,1,2,0.6,1.7,70,298,4-3-3,4-2-3-1
2223,949,50602,18741,07,Home,W,4,2,2.3,0.8,58,311,4-2-3-1,3-4-3
2223,958,50602,19500,21,Home,W,3,0,2.8,0.8,55,311,3-2-4-1,4-3-3
2223,968,50602,18741,22,Away,L,0,1,1.3,1.4,64,299,4-4-2,3-4-3
2223,979,50602,18711,23,Home,W,3,1,3.3,0.3,67,311,3-2-4-1,4-4-2
2223,981,50602,9617,12,Away,W,3,1,1.8,1.6,37,311,4-1-4-1,4-3-3
2223,988,50602,19490,24,Away,D,1,1,2.4,0.9,73,311,3-2-4-1,4-3-2-1
2223,998,50602,19568,25,Away,W,4,1,2.4,1.0,66,311,3-2-4-1,5-4-1
2223,1003,50602,18716,26,Home,W,2,0,1.3,0.4,56,311,4-2-3-1,4-3-3
2223,1014,50602,19467,27,Away,W,1,0,2.1,0.2,67,311,4-2-3-1,4-3-3
2223,1031,50602,1130849,29,Home,W,4,1,2.9,0.3,68,311,3-2-4-1,4-3-3
2223,1047,50602,18732,30,Away,W,4,1,2.9,0.4,73,311,3-2-4-1,4-4-2
2223,1058,50602,19481,31,Home,W,3,1,1.6,2.3,70,298,3-2-4-1,3-4-3
2223,1079,50602,9617,33,Home,W,4,1,2.5,0.5,52,311,4-3-3,4-3-3
2223,1088,50602,18708,34,Away,W,2,1,2.5,0.2,62,311,3-2-4-1,4-2-3-1
2223,1096,50602,18747,28,Home,W,3,0,2.3,0.4,69,299,3-2-4-1,4-2-3-1
2223,1098,50602,1128631,35,Home,W,2,1,2.6,0.2,80,311,3-2-4-1,4-2-3-1
2223,1116,50602,5794,36,Away,W,3,0,0.8,1.6,63,311,4-2-3-1,4-2-3-1
2223,1125,50602,9616,37,Home,W,1,0,1.2,1.2,64,299,3-4-3◆,3-4-1-2
2223,1129,50602,19453,32,Away,D,1,1,1.8,2.2,60,311,4-3-3,4-2-3-1
2223,1135,50602,19571,38,Away,L,0,1,1.6,1.3,65,299,3-2-4-1,5-3-2
2223,768,18656,19453,01,Home,L,1,2,1.4,1.5,62,328,4-3-3,3-3-3-1
2223,771,18656,19571,02,Away,L,0,4,0.9,1.6,66,328,4-2-3-1,5-3-2
2223,790,18656,1130849,03,Home,W,2,1,1.8,1.3,30,319,4-2-3-1,4-3-3
2223,794,18656,18732,04,Away,W,1,0,1.1,1.4,51,319,4-2-3-1,4-2-3-1
2223,810,18656,19481,05,Away,W,1,0,1.5,0.7,47,319,4-2-3-1,4-1-4-1
2223,819,18656,9617,06,Home,W,3,1,1.5,1.3,40,319,4-2-3-1,4-3-3
2223,836,18656,50602,09,Away,L,3,6,1.7,3.2,47,319,4-2-3-1,4-3-3
2223,843,18656,5794,10,Away,W,2,1,1.4,0.6,60,319,4-2-3-1,4-3-3
2223,854,18656,18716,11,Home,D,0,0,0.8,0.8,63,319,4-2-3-1,4-3-3
2223,864,18656,18741,12,Home,W,2,0,1.5,0.6,52,319,4-2-3-1,3-5-2
2223,868,18656,9616,13,Away,D,1,1,0.8,1.1,52,319,4-1-4-1,3-4-3
2223,886,18656,18747,14,Home,W,1,0,1.2,1.1,53,328,4-2-3-1,4-2-3-1
2223,895,18656,18711,15,Away,L,1,3,0.5,0.6,58,627,4-2-3-1,4-2-2-2
2223,906,18656,18708,16,Away,W,2,1,2.5,1.4,47,319,4-2-3-1,4-2-3-1
2223,914,18656,19490,17,Home,W,3,0,2.4,0.7,65,319,4-2-3-1,4-3-3
2223,919,18656,19500,18,Away,W,1,0,2.0,0.7,54,319,4-2-3-1,4-2-3-1
2223,929,18656,19568,19,Home,W,3,0,2.2,0.6,58,328,4-2-3-1,4-4-2
2223,943,18656,50602,20,Home,W,2,1,1.7,0.6,30,319,4-2-3-1,4-3-3
2223,948,18656,19467,07,Away,D,1,1,2.1,0.5,60,319,4-2-3-1,4-2-3-1
2223,956,18656,9617,21,Away,L,2,3,0.4,3.1,43,319,4-2-3-1,4-3-3
2223,963,18656,19467,22,Home,W,2,1,2.0,1.3,52,319,4-2-3-1,4-2-3-1
2223,970,18656,1128631,08,Home,D,2,2,2.0,0.6,66,319,4-2-3-1,4-2-3-1
2223,978,18656,1128631,23,Away,W,2,0,1.1,1.8,66,328,4-2-3-1,4-2-3-1
2223,991,18656,19481,24,Home,W,3,0,4.4,1.6,57,319,4-2-3-1,4-2-3-1
2223,1010,18656,1130849,26,Away,L,0,7,0.8,2.8,41,319,4-2-3-1,4-3-3
2223,1018,18656,18732,27,Home,D,0,0,0.8,1.0,47,319,4-1-4-1,4-2-3-1
2223,1038,18656,18716,29,Away,L,0,2,0.4,3.7,54,319,4-2-3-1,4-3-3
2223,1045,18656,19571,25,Home,W,1,0,1.2,0.7,64,319,4-2-3-1,5-3-2
2223,1049,18656,5794,30,Home,W,2,0,3.4,1.0,63,328,4-2-3-1,4-4-2
2223,1065,18656,19490,31,Away,W,2,0,3.5,0.7,68,328,4-2-3-1,3-4-1-2
2223,1084,18656,18741,33,Away,D,2,2,2.0,2.5,60,319,4-2-3-1,3-4-3
2223,1090,18656,18711,34,Home,W,1,0,1.2,0.6,57,319,4-1-4-1,4-2-3-1
2223,1097,18656,19453,28,Away,L,0,1,1.4,2.3,41,319,4-3-3,4-2-3-1
2223,1103,18656,18747,35,Away,L,0,1,1.2,1.3,65,319,4-2-3-1,4-2-3-1
2223,1113,18656,19500,36,Home,W,2,0,3.2,0.3,48,319,4-2-3-1,4-4-2
2223,1121,18656,19568,37,Away,W,1,0,1.4,1.0,59,319,4-2-3-1,4-2-3-1
2223,1130,18656,9616,32,Home,W,4,1,5.2,1.9,42,319,4-2-3-1,4-3-3
2223,1133,18656,18708,38,Home,W,2,1,2.9,1.8,53,328,4-2-3-1,4-2-3-1
2223,764,18716,19490,01,Home,W,2,0,1.7,0.3,61,634,4-3-3,3-4-1-2
2223,777,18716,19453,02,Away,D,0,0,0.2,1.5,46,634,4-3-3,3-4-1-2
2223,787,18716,50602,03,Home,D,3,3,1.8,2.1,31,634,4-3-3,4-3-3
2223,798,18716,19500,04,Away,D,1,1,1.7,0.7,63,634,4-3-3,4-3-3
2223,806,18716,1130849,05,Away,L,1,2,0.7,1.5,28,353,4-3-3,4-3-3
2223,816,18716,19467,06,Home,D,0,0,2.8,1.0,52,634,4-3-3,4-3-3
2223,824,18716,19568,08,Home,D,1,1,1.9,0.7,72,634,4-3-3,4-2-3-1
2223,832,18716,18708,09,Away,W,4,1,3.3,0.5,67,634,4-3-3,4-2-3-1
2223,841,18716,19571,10,Home,W,5,1,1.5,1.2,54,634,4-3-3,3-5-2
2223,854,18716,18656,11,Away,D,0,0,0.8,0.8,37,634,4-3-3,4-2-3-1
2223,861,18716,5794,12,Home,W,1,0,1.5,0.2,49,634,4-3-3,4-3-3
2223,875,18716,18741,13,Away,W,2,1,1.2,1.6,47,634,4-3-3,3-5-2
2223,884,18716,18711,14,Home,W,4,0,3.4,0.4,59,634,4-3-3,4-2-3-1
2223,892,18716,18732,15,Away,W,4,1,0.9,1.7,45,634,4-3-3,4-2-3-1
2223,900,18716,9616,16,Home,W,1,0,1.0,0.3,49,634,4-3-3,3-4-3
2223,909,18716,19481,17,Away,W,3,0,1.9,0.5,40,634,4-3-3,4-2-3-1
2223,921,18716,1128631,18,Home,D,0,0,2.2,0.4,60,634,4-3-3,4-2-3-1
2223,928,18716,9617,19,Away,D,0,0,1.0,1.1,34,634,4-3-3,4-3-3
2223,945,18716,18708,20,Home,W,1,0,2.2,1.1,62,634,4-3-3,4-2-3-1
2223,950,18716,19467,21,Away,D,0,0,1.2,0.3,60,634,4-3-3,4-2-3-1
2223,962,18716,18747,22,Home,D,1,1,1.0,1.0,62,634,4-3-3,3-4-3
2223,972,18716,19568,23,Away,D,1,1,1.3,1.5,66,634,4-3-3,4-4-1-1
2223,989,18716,1130849,24,Home,L,0,2,2.0,1.9,38,634,4-3-3,4-3-3
2223,1003,18716,50602,26,Away,L,0,2,0.4,1.3,44,353,4-3-3,4-2-3-1
2223,1019,18716,19500,27,Home,W,2,1,1.8,1.1,43,634,4-3-3,4-2-3-1
2223,1024,18716,19490,28,Away,W,2,1,2.4,0.4,61,634,4-3-3,4-2-3-1
2223,1038,18716,18656,29,Home,W,2,0,3.7,0.4,46,634,4-3-3,4-2-3-1
2223,1046,18716,18747,07,Away,W,5,1,3.3,1.0,58,634,4-3-3,4-2-3-1
2223,1054,18716,19571,30,Away,W,2,1,1.3,2.6,58,634,4-3-3,5-3-2
2223,1063,18716,18711,31,Away,L,0,3,0.5,1.9,48,634,4-3-3,4-2-3-1
2223,1073,18716,18741,32,Home,W,6,1,3.7,1.0,56,634,4-3-3,4-3-3
2223,1083,18716,5794,33,Away,W,4,1,2.4,0.9,60,634,4-3-3,4-3-3
2223,1092,18716,18732,34,Home,W,3,1,4.3,0.8,63,634,4-3-3,4-4-2
2223,1104,18716,9617,35,Home,L,0,2,1.3,1.3,55,634,4-3-3,4-3-3
2223,1108,18716,1128631,36,Away,D,2,2,2.3,2.0,64,634,4-3-3,4-3-3
2223,1118,18716,19453,25,Home,W,4,1,3.6,0.5,35,634,4-3-3,4-2-3-1
2223,1128,18716,19481,37,Home,D,0,0,2.1,0.1,77,634,4-3-3,5-3-2
2223,1136,18716,9616,38,Away,D,1,1,1.7,2.2,36,634,4-3-3,4-2-3-1
2223,764,19490,18716,01,Away,L,0,2,0.3,1.7,39,850,3-4-1-2,4-3-3
2223,778,19490,18747,02,Home,W,1,0,1.3,2.1,43,850,3-4-1-2,4-3-3
2223,785,19490,5794,03,Away,D,1,1,1.0,1.5,51,850,3-4-1-2,3-4-3
2223,800,19490,18741,04,Home,L,0,2,0.9,2.4,55,850,3-4-3,3-4-3
2223,808,19490,50602,05,Away,L,0,6,0.7,3.3,26,850,5-3-2,4-2-3-1
2223,817,19490,19568,06,Home,L,2,3,1.9,0.8,52,850,3-4-3,4-2-3-1
2223,821,19490,18708,08,Home,L,2,3,1.4,0.9,41,857,3-4-1-2,4-2-3-1
2223,837,19490,19481,09,Away,L,0,4,1.1,1.3,49,860,4-2-3-1,4-1-4-1
2223,847,19490,18711,10,Home,D,1,1,0.3,0.7,40,857,4-3-3,4-3-3
2223,852,19490,19500,11,Away,L,0,1,1.5,1.3,42,857,4-3-3,4-2-3-1
2223,858,19490,19453,12,Away,D,0,0,0.1,1.7,30,857,4-3-3,3-4-3
2223,869,19490,1130849,13,Home,W,1,0,1.9,1.6,25,857,4-3-3,4-4-2
2223,885,19490,9617,14,Away,L,0,5,0.4,2.3,31,857,4-3-3,4-3-3
2223,891,19490,19571,15,Home,D,2,2,1.5,1.5,48,857,4-3-1-2,4-3-3
2223,898,19490,19467,16,Home,W,1,0,1.1,1.2,32,850,4-3-3,4-3-3
2223,914,19490,18656,17,Away,L,0,3,0.7,2.4,35,850,4-3-3,4-2-3-1
2223,926,19490,9616,18,Home,D,1,1,1.4,0.9,29,850,4-3-3,4-3-3
2223,933,19490,18732,19,Away,W,1,0,1.4,0.5,37,850,4-3-1-2,3-1-4-2
2223,941,19490,19481,20,Home,W,2,0,2.4,1.0,39,850,4-3-1-2,4-2-3-1
2223,955,19490,19568,21,Away,D,1,1,1.9,1.4,57,850,4-3-1-2,4-4-2
2223,969,19490,1128631,22,Home,W,1,0,0.4,0.9,30,855,4-3-1-2,4-2-3-1
2223,976,19490,18708,23,Away,L,0,2,0.7,1.5,50,855,4-2-3-1,4-2-3-1
2223,988,19490,50602,24,Home,D,1,1,0.9,2.4,27,850,4-3-2-1,3-2-4-1
2223,996,19490,18747,25,Away,L,0,4,0.4,2.7,51,850,4-3-2-1,4-3-3
2223,1009,19490,5794,26,Home,D,2,2,0.8,1.7,57,850,4-3-2-1,4-5-1
2223,1016,19490,18741,27,Away,L,1,3,1.5,2.0,45,850,4-3-2-1,3-4-3
2223,1024,19490,18716,28,Home,L,1,2,0.4,2.4,39,857,4-2-3-1,4-3-3
2223,1037,19490,19500,29,Home,D,1,1,1.3,0.5,29,855,4-3-2-1,4-2-3-1
2223,1043,19490,1128631,07,Away,L,1,2,0.8,1.8,39,855,4-3-2-1,4-2-3-1
2223,1050,19490,18711,30,Away,L,0,2,0.2,1.3,37,850,3-4-3,4-4-2
2223,1065,19490,18656,31,Home,L,0,2,0.7,3.5,32,855,3-4-1-2,4-2-3-1
2223,1070,19490,1130849,32,Away,L,2,3,0.9,2.8,20,855,3-4-3,4-3-3
2223,1078,19490,19453,33,Home,W,3,1,2.4,2.3,26,438,3-4-3,4-2-3-1
2223,1086,19490,19571,34,Away,L,1,2,0.7,1.6,32,850,3-4-3,4-3-3
2223,1107,19490,18732,35,Home,W,4,3,1.8,3.1,36,857,4-3-3,4-2-3-1
2223,1110,19490,9616,36,Away,D,2,2,1.3,1.2,25,850,3-4-3,4-3-3
2223,1119,19490,9617,37,Home,W,1,0,0.6,0.6,19,850,3-4-3,4-3-3
2223,1138,19490,19467,38,Away,D,1,1,0.5,1.4,34,850,3-4-3,4-2-3-1
2223,762,18732,18741,01,Away,L,1,4,0.5,1.5,42,405,5-3-2,3-4-3
2223,773,18732,1128631,02,Home,D,2,2,1.2,1.8,43,405,3-4-3,4-2-3-1
2223,784,18732,19481,03,Away,W,2,1,0.9,0.3,38,405,4-2-3-1,4-1-4-1
2223,794,18732,18656,04,Home,L,0,1,1.4,1.1,49,405,4-2-3-1,4-2-3-1
2223,801,18732,9616,05,Home,W,2,1,1.1,1.1,33,405,4-2-3-1,4-2-2-2
2223,813,18732,19500,06,Away,L,0,1,1.2,0.8,49,405,4-2-3-1,4-3-3
2223,822,18732,18711,08,Away,L,0,1,0.3,1.5,47,405,4-2-3-1,4-3-2-1
2223,833,18732,5794,09,Home,L,1,2,1.7,2.0,55,405,4-4-2,4-3-3
2223,839,18732,50602,10,Away,L,0,4,0.2,2.4,35,405,4-4-2,4-2-3-1
2223,856,18732,18747,11,Home,D,1,1,0.5,1.7,39,405,4-3-3,3-4-3
2223,860,18732,19568,12,Away,W,1,0,1.0,1.0,46,405,4-4-2,3-4-3
2223,873,18732,9617,13,Home,D,1,1,0.7,1.0,41,405,4-4-2,4-3-3
2223,877,18732,19467,14,Away,L,0,1,1.3,0.9,56,405,3-5-2,4-3-3
2223,892,18732,18716,15,Home,L,1,4,1.7,0.9,55,405,4-2-3-1,4-3-3
2223,901,18732,1130849,16,Away,L,1,3,1.1,1.9,40,405,5-3-2,4-3-3
2223,911,18732,19453,17,Home,L,1,3,1.9,0.6,34,405,4-2-3-1,4-2-3-1
2223,920,18732,18708,18,Away,L,1,2,0.8,1.5,38,405,3-4-3,4-2-3-1
2223,933,18732,19490,19,Home,L,0,1,0.5,1.4,63,405,3-1-4-2,4-3-1-2
2223,939,18732,5794,20,Away,W,2,1,1.2,1.4,48,405,4-2-3-1,3-4-3
2223,954,18732,18711,21,Home,L,0,1,0.6,1.4,37,405,4-2-3-1,4-4-2
2223,961,18732,19571,22,Away,L,0,3,0.7,2.0,51,405,4-2-3-1,4-3-3
2223,971,18732,19500,23,Home,L,1,2,1.1,0.8,41,405,5-3-2,4-2-3-1
2223,985,18732,9616,24,Away,W,1,0,0.6,1.6,38,405,4-4-2,4-2-3-1
2223,994,18732,1128631,25,Away,L,0,1,0.4,0.9,39,405,4-4-2,4-2-3-1
2223,1002,18732,19481,26,Home,W,1,0,1.4,1.9,35,405,4-2-3-1,4-2-3-1
2223,1018,18732,18656,27,Away,D,0,0,1.0,0.8,53,405,4-2-3-1,4-1-4-1
2223,1023,18732,19571,07,Home,L,0,2,0.5,1.9,66,405,4-2-3-1,4-3-3
2223,1028,18732,18741,28,Home,D,3,3,2.4,2.3,51,405,4-4-2,3-4-3
2223,1039,18732,18747,29,Away,L,0,1,0.3,1.4,57,405,4-4-2,4-3-3
2223,1047,18732,50602,30,Home,L,1,4,0.4,2.9,27,405,4-4-2,3-2-4-1
2223,1062,18732,19467,31,Home,L,0,2,0.8,0.9,58,405,4-4-2,4-3-3
2223,1067,18732,9617,32,Away,D,3,3,1.3,2.4,26,405,4-4-2,4-3-3
2223,1082,18732,19568,33,Home,L,0,1,0.5,0.9,57,405,4-4-2,3-4-3
2223,1092,18732,18716,34,Away,L,1,3,0.8,4.3,37,405,4-4-2,4-3-3
2223,1107,18732,19490,35,Away,L,3,4,3.1,1.8,64,405,4-2-3-1,4-3-3
2223,1109,18732,18708,36,Home,L,0,2,0.4,1.4,36,405,4-2-3-1,4-2-3-1
2223,1126,18732,19453,37,Away,L,1,3,0.6,2.5,37,405,4-1-4-1,4-2-3-1
2223,1140,18732,1130849,38,Home,D,4,4,1.8,4.0,31,405,4-2-3-1,4-3-3
2223,762,18741,18732,01,Home,W,4,1,1.5,0.5,58,431,3-4-3,5-3-2
2223,779,18741,9616,02,Away,D,2,2,1.0,1.6,37,431,3-4-3,3-5-2
2223,781,18741,19500,03,Home,W,1,0,1.7,0.7,50,431,3-4-3,3-5-2
2223,800,18741,19490,04,Away,W,2,0,2.4,0.9,45,431,3-4-3,3-4-3
2223,809,18741,18747,05,Away,D,1,1,0.6,1.2,61,431,3-4-3,4-2-3-1
2223,812,18741,18708,06,Home,W,2,1,2.9,0.7,52,431,3-4-3,4-2-3-1
2223,825,18741,19481,08,Home,W,6,2,2.2,1.8,44,431,3-4-3,4-1-4-1
2223,828,18741,9617,09,Away,L,1,3,1.6,2.4,36,431,3-4-3,4-3-3
2223,838,18741,19453,10,Away,W,1,0,0.8,0.7,41,431,3-5-2,3-4-3
2223,850,18741,5794,11,Home,W,2,0,2.2,0.4,62,431,3-4-3,5-3-2
